Timestamp,_YARDLEY:F,_YARDLEY:DF,_YARDLEY:S,_YARDLEY-PM1:UTKV,_YARDLEY-PA1:UTKVH,_VALDES:F,_VALDES:DF,_VALDES:S,_OVERBYE:UTKF,_OVERBYE:UTKDF,_OVERBYE:UTKS,_OVERBYE-PM1:UTKV,_OVERBYE-PA1:UTKVH,_VALDES-PM1:UTKV,_VALDES-PA1:UTKVH,_STATIONA:D1,_STATIONA:D1_Quality,_STATIONA:F,_STATIONA:F_Quality,_STATIONA:DF,_STATIONA:DF_Quality,_STATIONA:S,_STATIONA:S_Quality,_STATIONA-PM1:V,_STATIONA-PM1:V_Quality,_STATIONA-PA1:VH,_STATIONA-PA1:VH_Quality,_STATIONA-PM2:I,_STATIONA-PM2:I_Quality,_STATIONA-PA2:IH,_STATIONA-PA2:IH_Quality
18:18.0,59.9935,0,0,123.502,153.3407,59.9933,0,0,59.9939,0,0,122.94,63.3634,124.82,101.7974,,,,,,,,,,,,,,,,
18:18.0,59.9925,0,0,123.502,153.0657,59.9917,0,0,59.9928,0,0,122.918,63.10557,124.842,101.4995,,,,,,,,,,,,,,,,
18:18.0,59.9916,0,0,123.458,152.762,59.992,0,0,59.9927,0,0,122.896,62.83055,124.798,101.2073,0,Good,59.992,Good,0,Good,0,Good,112.9569,Good,-150.1284,Good,0.15486,Good,180,Good
18:19.0,59.9925,0,0,123.48,152.487,59.9914,0,0,59.9919,0,0,122.918,62.53262,124.82,100.8979,,,,,,,,,,,,,,,,
18:19.0,59.9906,0,0,123.502,152.1604,59.9902,0,0,59.9911,0,0,122.94,62.21749,124.842,100.5656,,,,,,,,,,,,,,,,
18:19.0,59.9918,0,0,123.48,151.8797,59.9916,0,0,59.9917,0,0,122.896,61.93101,124.863,100.2733,,,,,,,,,,,,,,,,
18:19.0,59.992,0,0,123.523,151.5817,59.992,0,0,59.9916,0,0,122.94,61.64453,124.907,99.99832,,,,,,,,,,,,,,,,
18:19.0,59.9924,0,0,123.502,151.3067,59.9922,0,0,59.9926,0,0,122.94,61.35805,124.907,99.72903,0,Good,59.993,Good,0.01,Good,0,Good,112.9888,Good,-151.5515,Good,0.154883,Good,179.0122,Good
18:19.0,59.9931,0,0,123.523,151.0603,59.9934,0,0,59.992,0,0,122.94,61.06584,124.907,99.52277,,,,,,,,,,,,,,,,
18:19.0,59.9936,0,0,123.523,150.8139,59.9939,0,0,59.9938,0,0,122.918,60.83093,124.907,99.30505,,,,,,,,,,,,,,,,
18:19.0,59.9941,0,0,123.523,150.6077,59.9941,0,0,59.9937,0,0,122.896,60.6132,124.863,99.09878,,,,,,,,,,,,,,,,
18:19.0,59.9944,0,0,123.545,150.4129,59.9946,0,0,59.9949,0,0,122.918,60.41267,124.842,98.89825,,,,,,,,,,,,,,,,
18:19.0,59.9957,0,0,123.566,150.241,59.9949,0,0,59.9962,0,0,122.983,60.24651,124.885,98.70917,0,Good,59.995,Good,0.01,Good,0,Good,113.0299,Good,-152.5369,Good,0.155067,Good,177.0391,Good
18:20.0,59.9951,0,0,123.588,150.0691,59.9943,0,0,59.9957,0,0,122.983,60.08035,124.885,98.51437,,,,,,,,,,,,,,,,
18:20.0,59.9956,0,0,123.588,149.8858,59.9934,0,0,59.9952,0,0,122.983,59.87982,124.885,98.29091,,,,,,,,,,,,,,,,
18:20.0,59.993,0,0,123.545,149.6566,59.9933,0,0,59.9939,0,0,122.853,59.68501,124.863,98.07892,,,,,,,,,,,,,,,,
18:20.0,59.9934,0,0,123.523,149.4331,59.9926,0,0,59.9936,0,0,122.853,59.47302,124.842,97.82681,,,,,,,,,,,,,,,,
18:20.0,59.9937,0,0,123.523,149.2097,59.9942,0,0,59.994,0,0,122.896,59.27821,124.842,97.62055,0,Good,59.994,Good,-0.01,Good,0,Good,112.9873,Good,-153.6409,Good,0.1527744,Good,174.9869,Good
18:20.0,59.993,0,0,123.502,148.9518,59.9925,0,0,59.9923,0,0,122.832,59.00319,124.82,97.38564,,,,,,,,,,,,,,,,
18:20.0,59.9927,0,0,123.502,148.6997,59.993,0,0,59.9931,0,0,122.832,58.75109,124.82,97.145,,,,,,,,,,,,,,,,
18:20.0,59.9924,0,0,123.523,148.4247,59.9919,0,0,59.9919,0,0,122.832,58.45889,124.82,96.85851,,,,,,,,,,,,,,,,
18:20.0,59.9925,0,0,123.502,148.144,59.9924,0,0,59.9924,0,0,122.81,58.17813,124.798,96.5835,,,,,,,,,,,,,,,,
18:20.0,59.9934,0,0,123.502,147.8861,59.9925,0,0,59.9935,0,0,122.81,57.92603,124.82,96.32566,0,Good,59.993,Good,0.01,Good,0,Good,113.0271,Good,-154.9686,Good,0.1530308,Good,173.991,Good
18:21.0,59.9934,0,0,123.545,147.6512,59.9929,0,0,59.9928,0,0,122.81,57.65674,124.863,96.07356,,,,,,,,,,,,,,,,
18:21.0,59.9922,0,0,123.566,147.3819,59.9928,0,0,59.9928,0,0,122.832,57.38745,124.885,95.82146,,,,,,,,,,,,,,,,
18:21.0,59.9932,0,0,123.48,147.1699,59.9931,0,0,59.9933,0,0,122.745,57.18692,124.842,95.59801,,,,,,,,,,,,,,,,
18:21.0,59.9934,0,0,123.545,146.935,59.9935,0,0,59.9928,0,0,122.81,56.94627,124.863,95.37456,,,,,,,,,,,,,,,,
18:21.0,59.9932,0,0,123.545,146.6944,59.9932,0,0,59.9935,0,0,122.81,56.71136,124.863,95.14537,0,Good,59.994,Good,0,Good,0,Good,112.9822,Good,-156.131,Good,0.1533333,Good,172.9987,Good
18:21.0,59.9941,0,0,123.523,146.4824,59.9929,0,0,59.9934,0,0,122.832,56.49937,124.842,94.92192,,,,,,,,,,,,,,,,
18:21.0,59.9939,0,0,123.545,146.2475,59.9933,0,0,59.9939,0,0,122.832,56.26445,124.842,94.69846,,,,,,,,,,,,,,,,
18:21.0,59.9936,0,0,123.566,145.9896,59.9931,0,0,59.9942,0,0,122.896,56.01809,124.885,94.44064,,,,,,,,,,,,,,,,
18:21.0,59.9928,0,0,123.545,145.7204,59.9922,0,0,59.9932,0,0,122.832,55.74879,124.842,94.15415,,,,,,,,,,,,,,,,
18:22.0,59.9941,0,0,123.566,145.4969,59.9928,0,0,59.9937,0,0,122.896,55.50815,124.863,93.87914,0,Good,59.993,Good,-0.01,Good,0,Good,112.9907,Good,-157.3894,Good,0.1536816,Good,172.0107,Good
18:22.0,59.992,0,0,123.588,145.2162,59.9927,0,0,59.9924,0,0,122.94,55.22167,124.842,93.61558,,,,,,,,,,,,,,,,
18:22.0,59.9926,0,0,123.523,144.9812,59.9921,0,0,59.9925,0,0,122.896,54.99822,124.798,93.36347,,,,,,,,,,,,,,,,
18:22.0,59.9927,0,0,123.566,144.7349,59.993,0,0,59.9929,0,0,122.983,54.75758,124.863,93.12283,,,,,,,,,,,,,,,,
18:22.0,59.9922,0,0,123.566,144.4828,59.9929,0,0,59.9918,0,0,123.004,54.49401,124.863,92.88792,,,,,,,,,,,,,,,,
18:22.0,59.9929,0,0,123.566,144.2364,59.9934,0,0,59.9932,0,0,122.961,54.24764,124.885,92.66447,0,Good,59.993,Good,-0.02,Good,0,Good,112.9904,Good,-158.6559,Good,0.1540754,Good,171.0274,Good
18:22.0,59.9921,0,0,123.545,143.9728,59.9928,0,0,59.9919,0,0,122.94,53.96117,124.863,92.42955,,,,,,,,,,,,,,,,
18:22.0,59.9922,0,0,123.502,143.6749,59.9928,0,0,59.9925,0,0,122.918,53.64031,124.842,92.17172,,,,,,,,,,,,,,,,
18:22.0,59.9926,0,0,123.502,143.4228,59.9936,0,0,59.9943,0,0,122.918,53.4054,124.842,91.92535,,,,,,,,,,,,,,,,
18:22.0,59.9929,0,0,123.394,143.1764,59.993,0,0,59.9931,0,0,122.832,53.17048,124.777,91.68471,,,,,,,,,,,,,,,,
18:22.0,59.9928,0,0,123.415,142.9014,59.9922,0,0,59.9927,0,0,122.832,52.90119,124.798,91.39822,0,Good,59.993,Good,0,Good,0,Good,112.9462,Good,-159.9815,Good,0.1518852,Good,169.8753,Good
18:23.0,59.9926,0,0,123.48,142.6207,59.9918,0,0,59.9927,0,0,122.875,52.61472,124.798,91.10602,,,,,,,,,,,,,,,,
18:23.0,59.9921,0,0,123.458,142.3342,59.9911,0,0,59.992,0,0,122.875,52.33397,124.82,90.77943,,,,,,,,,,,,,,,,
18:23.0,59.9919,0,0,123.48,142.042,59.9912,0,0,59.9924,0,0,122.896,52.05322,124.842,90.47004,,,,,,,,,,,,,,,,
18:23.0,59.9914,0,0,123.502,141.7555,59.9914,0,0,59.9913,0,0,122.875,51.78392,124.863,90.16637,,,,,,,,,,,,,,,,
18:23.0,59.9933,0,0,123.545,141.4919,59.9925,0,0,59.9939,0,0,122.94,51.54328,124.885,89.87989,0,Good,59.993,Good,0,Good,0,Good,113.0287,Good,-161.3541,Good,0.1555261,Good,168.1113,Good
18:23.0,59.9934,0,0,123.545,141.2398,59.9939,0,0,59.9933,0,0,122.94,51.26254,124.885,89.63924,,,,,,,,,,,,,,,,
18:23.0,59.9938,0,0,123.566,141.0164,59.9935,0,0,59.9941,0,0,122.961,51.05054,124.885,89.41006,,,,,,,,,,,,,,,,
18:23.0,59.9934,0,0,123.545,140.7643,59.994,0,0,59.9941,0,0,122.961,50.8099,124.863,89.17515,,,,,,,,,,,,,,,,
18:23.0,59.9932,0,0,123.48,140.4778,59.9934,0,0,59.9937,0,0,122.896,50.54061,124.798,88.92305,,,,,,,,,,,,,,,,
18:23.0,59.9943,0,0,123.458,140.2543,59.9938,0,0,59.9937,0,0,122.853,50.29424,124.777,88.68814,0,Good,59.993,Good,0,Good,0,Good,112.9591,Good,-162.6058,Good,0.154998,Good,169.0772,Good
18:24.0,59.9927,0,0,123.48,140.0022,59.9926,0,0,59.9925,0,0,122.853,50.0364,124.798,88.43604,,,,,,,,,,,,,,,,
18:24.0,59.9932,0,0,123.458,139.7387,59.9931,0,0,59.9934,0,0,122.853,49.77284,124.798,88.17248,,,,,,,,,,,,,,,,
18:24.0,59.9926,0,0,123.502,139.4809,59.9926,0,0,59.9929,0,0,122.896,49.4921,124.842,87.90318,,,,,,,,,,,,,,,,
18:24.0,59.9935,0,0,123.545,139.223,59.9933,0,0,59.9929,0,0,122.918,49.26291,124.885,87.65681,,,,,,,,,,,,,,,,
18:24.0,59.9939,0,0,123.545,138.9996,59.9935,0,0,59.9939,0,0,122.94,49.03373,124.885,87.4219,0,Good,59.993,Good,-0.01,Good,0,Good,112.9888,Good,-163.8511,Good,0.153496,Good,166.9307,Good
18:24.0,59.9938,0,0,123.523,138.7532,59.9941,0,0,59.9934,0,0,122.94,48.76444,124.863,87.21564,,,,,,,,,,,,,,,,
18:24.0,59.9933,0,0,123.502,138.5011,59.9936,0,0,59.9939,0,0,122.875,48.50661,124.82,86.96926,,,,,,,,,,,,,,,,
18:24.0,59.9939,0,0,123.458,138.2776,59.9938,0,0,59.9936,0,0,122.875,48.28888,124.798,86.74581,,,,,,,,,,,,,,,,
18:24.0,59.9935,0,0,123.437,138.0255,59.9928,0,0,59.9939,0,0,122.832,48.04251,124.777,86.48798,,,,,,,,,,,,,,,,
18:24.0,59.9932,0,0,123.437,137.8021,59.9931,0,0,59.9932,0,0,122.832,47.81906,124.777,86.24734,0,Good,59.994,Good,0,Good,0,Good,112.965,Good,-165.0394,Good,0.1529376,Good,163.7798,Good
18:25.0,59.9933,0,0,123.458,137.5614,59.9928,0,0,59.9935,0,0,122.832,47.57269,124.82,85.98951,,,,,,,,,,,,,,,,
18:25.0,59.9925,0,0,123.458,137.2979,59.9923,0,0,59.9921,0,0,122.832,47.32058,124.842,85.71449,,,,,,,,,,,,,,,,
18:25.0,59.9929,0,0,123.458,137.0343,59.9924,0,0,59.9925,0,0,122.832,47.03411,124.82,85.43374,,,,,,,,,,,,,,,,
18:25.0,59.9924,0,0,123.502,136.7765,59.9927,0,0,59.9926,0,0,122.853,46.78201,124.842,85.1759,,,,,,,,,,,,,,,,
18:25.0,59.9933,0,0,123.48,136.5301,59.9934,0,0,59.9938,0,0,122.853,46.54136,124.842,84.92953,0,Good,59.993,Good,0,Good,0,Good,112.9654,Good,-166.3345,Good,0.1537048,Good,162.8241,Good
18:25.0,59.992,0,0,123.48,136.2723,59.9929,0,0,59.9922,0,0,122.832,46.27207,124.82,84.71181,,,,,,,,,,,,,,,,
18:25.0,59.9932,0,0,123.48,136.0316,59.9937,0,0,59.9932,0,0,122.832,46.03143,124.798,84.4769,,,,,,,,,,,,,,,,
18:25.0,59.9938,0,0,123.48,135.8139,59.9942,0,0,59.994,0,0,122.832,45.82516,124.798,84.27636,,,,,,,,,,,,,,,,
18:25.0,59.995,0,0,123.48,135.6478,59.9951,0,0,59.996,0,0,122.832,45.67047,124.82,84.10448,,,,,,,,,,,,,,,,
18:25.0,59.9958,0,0,123.48,135.4816,59.9962,0,0,59.9952,0,0,122.788,45.49858,124.82,83.95551,0,Good,59.997,Good,0,Good,0,Good,112.9842,Good,-167.228,Good,0.1519791,Good,161.565,Good
18:26.0,59.9975,0,0,123.523,135.3727,59.9965,0,0,59.9969,0,0,122.81,45.37826,124.842,83.82945,,,,,,,,,,,,,,,,
18:26.0,59.9966,0,0,123.523,135.2467,59.9963,0,0,59.9959,0,0,122.81,45.22929,124.842,83.70341,,,,,,,,,,,,,,,,
18:26.0,59.9959,0,0,123.48,135.092,59.9955,0,0,59.9963,0,0,122.788,45.08032,124.842,83.53725,,,,,,,,,,,,,,,,
18:26.0,59.9949,0,0,123.48,134.9258,59.9957,0,0,59.9959,0,0,122.81,44.95427,124.82,83.38255,,,,,,,,,,,,,,,,
18:26.0,59.9958,0,0,123.502,134.7539,59.9953,0,0,59.996,0,0,122.81,44.79957,124.842,83.21066,0,Good,59.995,Good,0,Good,0,Good,112.9885,Good,-168.0278,Good,0.1545144,Good,161.8781,Good
18:26.0,59.9953,0,0,123.48,134.605,59.9943,0,0,59.9956,0,0,122.788,44.6506,124.798,83.02731,,,,,,,,,,,,,,,,
18:26.0,59.9948,0,0,123.523,134.393,59.9945,0,0,59.9949,0,0,122.853,44.43861,124.842,82.81532,,,,,,,,,,,,,,,,
18:26.0,59.9942,0,0,123.545,134.1982,59.9936,0,0,59.9943,0,0,122.853,44.23234,124.863,82.59187,,,,,,,,,,,,,,,,
18:26.0,59.9936,0,0,123.545,133.9805,59.9938,0,0,59.9944,0,0,122.853,44.03754,124.863,82.3856,,,,,,,,,,,,,,,,
18:26.0,59.9945,0,0,123.566,133.7742,59.9949,0,0,59.9936,0,0,122.875,43.81408,124.863,82.19653,0,Good,59.994,Good,-0.01,Good,0,Good,112.9265,Good,-169.0567,Good,0.1528444,Good,160.6155,Good
18:27.0,59.9925,0,0,123.502,133.5164,59.9934,0,0,59.9934,0,0,122.853,43.57344,124.82,81.96734,,,,,,,,,,,,,,,,
18:27.0,59.9939,0,0,123.415,133.2986,59.9947,0,0,59.9937,0,0,122.788,43.34999,124.755,81.76681,,,,,,,,,,,,,,,,
18:27.0,59.9934,0,0,123.372,133.0694,59.9941,0,0,59.9925,0,0,122.724,43.08643,124.69,81.54908,,,,,,,,,,,,,,,,
18:27.0,59.9941,0,0,123.372,132.8804,59.9952,0,0,59.9941,0,0,122.702,42.88589,124.69,81.37147,,,,,,,,,,,,,,,,
18:27.0,59.9961,0,0,123.437,132.7371,59.9958,0,0,59.9959,0,0,122.788,42.74838,124.755,81.2225,0,Good,59.996,Good,-0.01,Good,0,Good,112.9489,Good,-170.0636,Good,0.1537512,Good,159.6769,Good
18:27.0,59.9945,0,0,123.48,132.5538,59.9947,0,0,59.9934,0,0,122.832,42.51347,124.798,81.05061,,,,,,,,,,,,,,,,
18:27.0,59.9967,0,0,123.502,132.4277,59.9961,0,0,59.9968,0,0,122.853,42.38169,124.82,80.90737,,,,,,,,,,,,,,,,
18:27.0,59.9964,0,0,123.502,132.3017,59.9966,0,0,59.9966,0,0,122.853,42.26137,124.842,80.78132,,,,,,,,,,,,,,,,
18:27.0,59.9958,0,0,123.48,132.1584,59.9962,0,0,59.9971,0,0,122.832,42.13531,124.82,80.64381,,,,,,,,,,,,,,,,
18:27.0,59.9974,0,0,123.502,132.061,59.997,0,0,59.9972,0,0,122.853,42.0551,124.842,80.52922,0,Good,59.997,Good,0,Good,0,Good,112.9928,Good,-170.6496,Good,0.1546988,Good,158.7495,Good
18:28.0,59.9967,0,0,123.523,131.9636,59.9964,0,0,59.9968,0,0,122.896,41.96343,124.842,80.41463,,,,,,,,,,,,,,,,
18:28.0,59.9962,0,0,123.502,131.8376,59.9951,0,0,59.9956,0,0,122.853,41.84311,124.798,80.2542,,,,,,,,,,,,,,,,
18:28.0,59.996,0,0,123.502,131.7058,59.9956,0,0,59.9962,0,0,122.875,41.71706,124.798,80.09377,,,,,,,,,,,,,,,,
18:28.0,59.9949,0,0,123.502,131.5167,59.995,0,0,59.9951,0,0,122.853,41.53944,124.82,79.91615,,,,,,,,,,,,,,,,
18:28.0,59.9949,0,0,123.48,131.3563,59.9945,0,0,59.9954,0,0,122.832,41.40193,124.798,79.7328,0,Good,59.996,Good,0,Good,0,Good,112.995,Good,-171.4131,Good,0.1562577,Good,160.0169,Good
18:28.0,59.9958,0,0,123.502,131.1672,59.9957,0,0,59.9954,0,0,122.875,41.2014,124.798,79.57811,,,,,,,,,,,,,,,,
18:28.0,59.9967,0,0,123.523,131.0354,59.9962,0,0,59.997,0,0,122.875,41.08107,124.798,79.44633,,,,,,,,,,,,,,,,
18:28.0,59.9957,0,0,123.502,130.9094,59.9962,0,0,59.996,0,0,122.896,40.95502,124.82,79.32027,,,,,,,,,,,,,,,,
18:28.0,59.9959,0,0,123.502,130.8005,59.9962,0,0,59.9958,0,0,122.896,40.82897,124.798,79.19423,,,,,,,,,,,,,,,,
18:28.0,59.9957,0,0,123.523,130.6859,59.9968,0,0,59.9957,0,0,122.94,40.69719,124.798,79.09109,0,Good,59.996,Good,0,Good,0,Good,113.0534,Good,-172.0444,Good,0.1546988,Good,158.7495,Good
18:29.0,59.9963,0,0,123.502,130.5714,59.997,0,0,59.9964,0,0,122.896,40.58833,124.798,79.00515,,,,,,,,,,,,,,,,
18:29.0,59.996,0,0,123.523,130.4224,59.9966,0,0,59.9962,0,0,122.896,40.44509,124.82,78.89056,,,,,,,,,,,,,,,,
18:29.0,59.9974,0,0,123.48,130.3422,59.9972,0,0,59.9978,0,0,122.832,40.36488,124.798,78.81035,,,,,,,,,,,,,,,,
18:29.0,59.9972,0,0,123.48,130.2448,59.9961,0,0,59.9968,0,0,122.832,40.25602,124.798,78.69003,,,,,,,,,,,,,,,,
18:29.0,59.9962,0,0,123.458,130.113,59.9969,0,0,59.9972,0,0,122.788,40.14715,124.777,78.56397,0,Good,59.997,Good,0,Good,0,Good,112.9891,Good,-172.5853,Good,0.1542604,Good,156.541,Good
18:29.0,59.9976,0,0,123.437,130.0328,59.9968,0,0,59.997,0,0,122.767,40.03829,124.755,78.48949,,,,,,,,,,,,,,,,
18:29.0,59.9974,0,0,123.458,129.9182,59.997,0,0,59.9973,0,0,122.81,39.9237,124.777,78.38062,,,,,,,,,,,,,,,,
18:29.0,59.9959,0,0,123.458,129.7692,59.9963,0,0,59.9959,0,0,122.832,39.77473,124.755,78.24312,,,,,,,,,,,,,,,,
18:29.0,59.9945,0,0,123.415,129.6031,59.9955,0,0,59.9952,0,0,122.832,39.6143,124.755,78.09415,,,,,,,,,,,,,,,,
18:30.0,59.9951,0,0,123.415,129.4369,59.9953,0,0,59.9955,0,0,122.788,39.47106,124.734,77.93372,0,Good,59.995,Good,0,Good,0,Good,112.9636,Good,-173.3436,Good,0.1529143,Good,155.2249,Good
18:30.0,59.995,0,0,123.394,129.2707,59.9944,0,0,59.9946,0,0,122.81,39.31636,124.734,77.7561,,,,,,,,,,,,,,,,
18:30.0,59.9949,0,0,123.415,129.0988,59.9943,0,0,59.9957,0,0,122.832,39.1674,124.755,77.57275,,,,,,,,,,,,,,,,
18:30.0,59.9939,0,0,123.415,128.9098,59.9949,0,0,59.9954,0,0,122.853,39.0127,124.755,77.38941,,,,,,,,,,,,,,,,
18:30.0,59.9937,0,0,123.35,128.692,59.9937,0,0,59.9941,0,0,122.81,38.79497,124.734,77.16022,,,,,,,,,,,,,,,,
18:30.0,59.994,0,0,123.329,128.4743,59.9944,0,0,59.9943,0,0,122.767,38.58871,124.712,76.95396,0,Good,59.994,Good,0.01,Good,0,Good,112.8631,Good,-174.312,Good,0.1529143,Good,155.2249,Good
18:30.0,59.9948,0,0,123.307,128.2795,59.9944,0,0,59.9944,0,0,122.745,38.34806,124.669,76.76488,,,,,,,,,,,,,,,,
18:30.0,59.9943,0,0,123.307,128.0904,59.9944,0,0,59.9945,0,0,122.788,38.18191,124.69,76.57581,,,,,,,,,,,,,,,,
18:30.0,59.9952,0,0,123.329,127.9128,59.9953,0,0,59.9948,0,0,122.81,37.99856,124.734,76.40965,,,,,,,,,,,,,,,,
18:30.0,59.9949,0,0,123.372,127.7295,59.9953,0,0,59.9955,0,0,122.81,37.80376,124.777,76.22057,,,,,,,,,,,,,,,,
18:30.0,59.9953,0,0,123.394,127.5805,59.9959,0,0,59.9959,0,0,122.81,37.66051,124.82,76.07734,0,Good,59.996,Good,0.01,Good,0,Good,112.9851,Good,-175.1693,Good,0.1540523,Good,154.3232,Good
18:31.0,59.9952,0,0,123.394,127.4258,59.9957,0,0,59.9952,0,0,122.853,37.50009,124.842,75.92264,,,,,,,,,,,,,,,,
18:31.0,59.9976,0,0,123.437,127.3284,59.9971,0,0,59.9966,0,0,122.918,37.39122,124.885,75.8195,,,,,,,,,,,,,,,,
18:31.0,59.9984,0,0,123.458,127.2597,59.9983,0,0,59.9982,0,0,122.918,37.33393,124.863,75.75648,,,,,,,,,,,,,,,,
18:31.0,59.9984,0,0,123.458,127.1909,59.9982,0,0,59.9978,0,0,122.94,37.22507,124.863,75.68199,,,,,,,,,,,,,,,,
18:31.0,59.9988,0,0,123.415,127.1508,59.9981,0,0,59.9998,0,0,122.918,37.19069,124.82,75.60751,0,Good,59.998,Good,0,Good,0,Good,112.9618,Good,-175.5634,Good,0.1540523,Good,154.3232,Good
18:31.0,59.9966,0,0,123.415,127.0305,59.9974,0,0,59.9972,0,0,122.896,37.05318,124.777,75.52157,,,,,,,,,,,,,,,,
18:31.0,59.9984,0,0,123.394,126.9273,59.9969,0,0,59.999,0,0,122.896,36.97869,124.755,75.39552,,,,,,,,,,,,,,,,
18:31.0,59.9967,0,0,123.394,126.7956,59.9959,0,0,59.9971,0,0,122.918,36.86411,124.777,75.25227,,,,,,,,,,,,,,,,
18:31.0,59.9951,0,0,123.394,126.6237,59.995,0,0,59.9958,0,0,122.896,36.72086,124.734,75.07466,,,,,,,,,,,,,,,,
18:31.0,59.9958,0,0,123.394,126.4747,59.9952,0,0,59.9959,0,0,122.896,36.56044,124.755,74.89704,0,Good,59.995,Good,0,Good,0,Good,112.9361,Good,-176.3121,Good,0.1516504,Good,153.8861,Good
18:32.0,59.995,0,0,123.35,126.2914,59.9948,0,0,59.9955,0,0,122.853,36.38282,124.755,74.69651,,,,,,,,,,,,,,,,
18:32.0,59.994,0,0,123.35,126.0851,59.9947,0,0,59.9946,0,0,122.832,36.19947,124.734,74.5017,,,,,,,,,,,,,,,,
18:32.0,59.9925,0,0,123.307,125.8273,59.9934,0,0,59.9929,0,0,122.81,35.94737,124.712,74.27825,,,,,,,,,,,,,,,,
18:32.0,59.9931,0,0,123.285,125.5866,59.9942,0,0,59.9934,0,0,122.724,35.71246,124.69,74.07198,,,,,,,,,,,,,,,,
18:32.0,59.9947,0,0,123.285,125.3861,59.9944,0,0,59.9944,0,0,122.724,35.51192,124.712,73.87145,0,Good,59.995,Good,0,Good,0,Good,112.923,Good,-177.4084,Good,0.1528444,Good,152.9873,Good
18:32.0,59.9939,0,0,123.372,125.1741,59.9939,0,0,59.9932,0,0,122.832,35.26555,124.755,73.68237,,,,,,,,,,,,,,,,
18:32.0,59.9943,0,0,123.372,124.9736,59.9941,0,0,59.9939,0,0,122.832,35.03637,124.777,73.48183,,,,,,,,,,,,,,,,
18:32.0,59.9948,0,0,123.415,124.8017,59.9953,0,0,59.9957,0,0,122.853,34.87021,124.798,73.32141,,,,,,,,,,,,,,,,
18:32.0,59.9955,0,0,123.437,124.6183,59.9951,0,0,59.995,0,0,122.875,34.66395,124.82,73.14379,,,,,,,,,,,,,,,,
18:32.0,59.9969,0,0,123.437,124.498,59.9965,0,0,59.9968,0,0,122.81,34.5379,124.82,73.01774,0,Good,59.997,Good,0.01,Good,0,Good,112.9827,Good,-178.1844,Good,0.1540754,Good,152.1027,Good
18:33.0,59.9972,0,0,123.415,124.3949,59.9964,0,0,59.9964,0,0,122.788,34.40612,124.82,72.88596,,,,,,,,,,,,,,,,
18:33.0,59.9969,0,0,123.415,124.2631,59.9968,0,0,59.9969,0,0,122.788,34.28579,124.798,72.75991,,,,,,,,,,,,,,,,
18:33.0,59.997,0,0,123.415,124.1657,59.9965,0,0,59.997,0,0,122.81,34.18839,124.777,72.63386,,,,,,,,,,,,,,,,
18:33.0,59.9971,0,0,59.9982,0,0,122.832,34.10245,124.777,72.52499,,,,,,,,,,,,,,,,,,,,,
18:33.0,59.996,0,0,59.9973,0,0,122.788,33.98786,124.777,72.38176,0,59.996,0,0,112.9651,-178.7718,Good,0.1564401,Good,152.5603,Good,,,,,,,,,,
18:33.0,59.9963,0,0,59.9957,0,0,122.788,33.84462,124.777,72.26717,,,,,,,,,,,,,,,,,,,,,
18:33.0,59.9969,0,0,59.9979,0,0,122.788,33.77013,124.777,72.15257,,,,,,,,,,,,,,,,,,,,,
18:33.0,59.9964,0,0,59.9966,0,0,122.767,33.65554,124.755,72.02653,,,,,,,,,,,,,,,,,,,,,
18:33.0,59.9957,0,0,59.9964,0,0,122.724,33.48938,124.712,71.87183,,,,,,,,,,,,,,,,,,,,,
18:33.0,59.996,0,0,59.9943,0,0,122.659,33.30604,124.669,71.72858,0,59.996,0.02,0,112.9439,-179.4726,Good,0.1530075,Good,150.7512,Good,,,,,,,,,,
18:34.0,59.9955,0,0,59.996,0,0,122.529,33.12842,124.69,71.57389,,,,,,,,,,,,,,,,,,,,,
18:34.0,59.9958,0,0,59.9959,0,0,122.615,32.97372,124.755,71.43065,,,,,,,,,,,,,,,,,,,,,
18:34.0,59.9947,0,0,59.9951,0,0,122.68,32.80183,124.777,71.25303,,,,,,,,,,,,,,,,,,,,,
18:34.0,59.9955,0,0,59.9954,0,0,122.724,32.62422,124.798,71.08115,,,,,,,,,,,,,,,,,,,,,
18:34.0,59.9953,0,0,59.996,0,0,122.702,32.45806,124.82,70.92072,0,59.996,0.01,0,113.02,179.6664,Good,0.1556864,Good,149.0362,Good,,,,,,,,,,
18:34.0,59.9956,0,0,59.9952,0,0,122.702,32.25179,124.842,70.77747,,,,,,,,,,,,,,,,,,,,,
18:34.0,59.9958,0,0,59.9969,0,0,122.767,32.13147,124.907,70.63997,,,,,,,,,,,,,,,,,,,,,
18:34.0,59.9959,0,0,59.9961,0,0,122.724,31.9825,124.863,70.491,,,,,,,,,,,,,,,,,,,,,
18:34.0,59.9973,0,0,59.9993,0,0,122.767,31.91375,124.863,70.38786,,,,,,,,,,,,,,,,,,,,,
18:34.0,59.997,0,0,59.998,0,0,122.745,31.82781,124.842,70.26182,0,59.998,0,0,112.9918,179.1258,Good,0.1534031,Good,148.5232,Good,,,,,,,,,,
18:35.0,59.9973,0,0,59.9982,0,0,122.81,31.74186,124.863,70.14149,,,,,,,,,,,,,,,,,,,,,
18:35.0,59.9971,0,0,59.9968,0,0,122.767,31.64446,124.798,70.04409,,,,,,,,,,,,,,,,,,,,,
